"seqnames"	"start"	"end"	"strand"	"type"	"gene_name"	"transcript_name"	"transcript_biotype"
"8"	11843182	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-251"	"protein_coding"
"8"	11843212	11868114	"-"	"transcript"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11857858	11857940	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11843212	11845222	"-"	"exon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11857858	11857940	"-"	"five_prime_utr"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11843212	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-257"	"protein_coding"
"8"	11843220	11868114	"-"	"transcript"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11862345	11862478	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11843220	11845222	"-"	"exon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11862345	11862478	"-"	"five_prime_utr"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11843220	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-246"	"protein_coding"
"8"	11843244	11868109	"-"	"transcript"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11868001	11868109	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11866157	11866201	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11843244	11845222	"-"	"exon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11868001	11868109	"-"	"five_prime_utr"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11866157	11866201	"-"	"five_prime_utr"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11843244	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-241"	"protein_coding"
"8"	11843931	11868114	"-"	"transcript"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11864376	11864483	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11861406	11861479	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11843931	11845222	"-"	"exon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11864376	11864483	"-"	"five_prime_utr"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11861406	11861479	"-"	"five_prime_utr"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11843931	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-253"	"protein_coding"
"8"	11844008	11868122	"-"	"transcript"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11868001	11868122	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11854680	11854914	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11844008	11845222	"-"	"exon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11868001	11868122	"-"	"five_prime_utr"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11854680	11854914	"-"	"five_prime_utr"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11844008	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-233"	"protein_coding"
"8"	11844020	11849132	"-"	"transcript"	"CTSB"	"CTSB-203"	"retained_intron"
"8"	11848067	11849132	"-"	"exon"	"CTSB"	"CTSB-203"	"retained_intron"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-203"	"retained_intron"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-203"	"retained_intron"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-203"	"retained_intron"
"8"	11844020	11845222	"-"	"exon"	"CTSB"	"CTSB-203"	"retained_intron"
"8"	11844104	11868114	"-"	"transcript"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11861406	11861479	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11844104	11845222	"-"	"exon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11861406	11861479	"-"	"five_prime_utr"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11844104	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-258"	"protein_coding"
"8"	11844313	11868103	"-"	"transcript"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11868001	11868103	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11845661	11845786	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11845661	11845786	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11844313	11845222	"-"	"exon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11868001	11868103	"-"	"five_prime_utr"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11844313	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-204"	"protein_coding"
"8"	11844318	11868100	"-"	"transcript"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11868001	11868100	"-"	"exon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11844318	11845789	"-"	"exon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11845629	11845789	"-"	"CDS"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11845626	11845628	"-"	"stop_codon"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11868001	11868100	"-"	"five_prime_utr"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11844318	11845625	"-"	"three_prime_utr"	"CTSB"	"CTSB-249"	"protein_coding"
"8"	11844319	11868126	"-"	"transcript"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11868001	11868126	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11865464	11865584	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11844319	11845222	"-"	"exon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11868001	11868126	"-"	"five_prime_utr"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11865464	11865584	"-"	"five_prime_utr"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11844319	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-261"	"protein_coding"
"8"	11844320	11854925	"-"	"transcript"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11854680	11854925	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11844320	11845222	"-"	"exon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11854680	11854925	"-"	"five_prime_utr"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11844320	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-207"	"protein_coding"
"8"	11844324	11868040	"-"	"transcript"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11868001	11868040	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11848150	11848152	"-"	"CDS"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11848147	11848149	"-"	"stop_codon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11844324	11845222	"-"	"exon"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11868001	11868040	"-"	"five_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11848067	11848146	"-"	"three_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11847679	11847822	"-"	"three_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11847052	11847168	"-"	"three_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11845661	11845789	"-"	"three_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11844324	11845222	"-"	"three_prime_utr"	"CTSB"	"CTSB-221"	"nonsense_mediated_decay"
"8"	11844324	11868076	"-"	"transcript"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11868001	11868076	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
"8"	11866157	11866201	"-"	"exon"	"CTSB"	"CTSB-225"	"protein_coding"
